gsis_id,season,metric_raw,volume,success_rate,total_epa,team,position_group,metric_secondary,mean_season,sd_season,z_score,years_exp,age,prev_team,changed_team,years_since_change,transition_season,new_team,rel_time,post_transition,phase,team_pos_avg,team_quality,team_pass_epa_per_play,team_rush_epa_per_play,team_sack_rate,pre_trend_slope
00-0027966,2017,4.886956521739131,230,0.37826086956521743,-6.608973092504019,NO,RB,NA,4.09639660329118,0.5770321951484448,1.3700447307703074,6,27.696098562628336,NO,0,0,2019,BAL,-2,0,Pre,2.363144716470149,0.155351569452991,0.155351569452991,0.014679254875979486,0.0359712230215828,0.22959296649935612
00-0027966,2017,5.859154929577465,71,0.4647887323943662,NA,NO,WR_TE,NA,7.3765744897261225,1.4996147088396286,-1.0118729505679536,6,27.696098562628336,NO,0,0,2019,BAL,-2,0,Pre,0.7020834729567642,0.155351569452991,0.155351569452991,0.014679254875979486,0.0359712230215828,0.22959296649935612
00-0027966,2018,4.673913043478261,138,0.4275362318840579,-8.624336839967423,NO,RB,NA,4.395184609052275,0.6820231336274659,0.40867885660053394,7,28.695414099931554,NO,0,0,2019,BAL,-1,0,Pre,0.29048441406687714,0.2390241486332584,0.2390241486332584,-0.01353399647677438,0.03696857670979666,0.22959296649935612
00-0027966,2019,5.009803921568628,204,0.4656862745098039,16.53468205528709,BAL,RB,NA,4.392510167865455,0.6620036592093129,0.9324627517020978,8,29.694729637234772,NO,1,1,2019,BAL,0,1,Post,2.01609196593561,0.2918118599185442,0.2918118599185442,0.10914939191668312,0.05970149253731342,0.22959296649935612
00-0027966,2021,3.4625,160,0.2875,-31.323440707754344,NO,RB,NA,4.415029871373374,0.6938177840571782,-1.3728818909820206,10,31.696098562628336,BAL,1,2,2019,BAL,2,1,Post,-1.1828888662309809,-0.06992872972447528,-0.06992872972447528,-0.1015791769209117,0.06788990825688081,0.22959296649935612
00-0027973,2019,-0.04735922857897028,567,NA,NA,CIN,QB,0.419753086419753,0.05064147465356603,0.12041463029266118,-0.8138604336894193,8,31.84120465434634,CIN,0,0,2021,CHI,-2,0,Pre,-0.8138604336894193,-0.072072072072072,-0.1267233948899096,-0.08412823057731897,0.072072072072072,0
00-0027973,2021,-0.11694184348062298,257,NA,NA,CHI,QB,0.4280155642023346,0.01496538735763887,0.12547600703668577,-1.0512546099725324,10,33.842573579739906,CIN,1,1,2021,CHI,0,1,Post,-1.430784085590156,-0.09602649006622521,-0.1533450224037189,-0.04225619974286292,0.09602649006622521,0
00-0027973,2022,0.018022700050117788,404,NA,NA,NO,QB,0.4900990099009901,0.004703017132530481,0.11601738792322241,0.1148076435439312,11,34.841889117043124,CHI,1,2,2021,CHI,1,1,Post,0.1148076435439312,-0.06884057971014496,0.010536898635686453,-0.11121952417830833,0.06884057971014496,0
00-0027996,2015,10.555555555555555,63,0.42857142857142855,NA,SF,WR_TE,NA,7.5952478073094865,1.3586955294526155,2.1787866995033855,4,26.595482546201232,NA,0,0,2017,PHI,-2,0,Pre,0.42362586149574366,-0.11158996362249002,-0.11158996362249002,-0.05591541065206941,0.09122203098106711,0
00-0027996,2017,6.323529411764706,68,0.3970588235294118,NA,PHI,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.702210422286563,6,28.5968514715948,SF,1,1,2017,PHI,0,1,Post,-0.20200521442468278,0.10726311178591616,0.10726311178591616,-0.05770977763269385,0.05950413223140498,0
00-0028002,2017,7.043010752688172,93,0.48387096774193544,NA,GB,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.22243295899388407,6,27.028062970568104,GB,0,0,2019,DAL,-2,0,Pre,-0.48256448064392166,-0.0970023054993424,-0.0970023054993424,0.03894956844768106,0.08279220779220776,-0.738447071475318
00-0028002,2018,6.278688524590164,61,0.4426229508196721,NA,GB,WR_TE,NA,7.810849650679093,1.5945394612278165,-0.9608800304692018,7,28.027378507871322,GB,0,0,2019,DAL,-1,0,Pre,-0.2826185040449805,0.032386258540090744,0.032386258540090744,0.07015482255798193,0.07614942528735631,-0.738447071475318
00-0028002,2019,9.975903614457831,83,0.54216867469879515,NA,DAL,WR_TE,NA,7.735202054584536,1.6128011154285213,1.3893229229804571,8,29.026694045174537,GB,1,1,2019,DAL,0,1,Post,0.40308775922367784,0.18412181832131114,0.18412181832131114,0.029183076799157985,0.036977491961414775,-0.738447071475318
00-0028009,2015,3.6373056994818653,193,0.33160621761658027,-14.702628545288462,PHI,RB,NA,4.272687232565539,0.5408948153728079,-1.1746859371276117,4,27.550992470910334,NA,0,0,2016,TEN,-1,0,Pre,0.16346698997869158,-0.026817127041501986,-0.026817127041501986,-0.09553799949857573,0.056060606060606095,0
00-0028009,2015,5.8545454545454545,55,0.45454545454545453,NA,PHI,WR_TE,NA,7.5952478073094865,1.3586955294526155,-1.2811570473521154,4,27.550992470910334,PHI,0,0,2016,TEN,-1,0,Pre,-0.8124268747537535,-0.026817127041501986,-0.026817127041501986,-0.09553799949857573,0.056060606060606095,0
00-0028009,2016,4.392491467576794,293,0.41979522184300344,-12.736655521872425,TEN,RB,NA,4.184424134232397,0.6580917021272958,0.3161676901134219,5,28.553045859000683,PHI,1,1,2016,TEN,0,1,Post,0.3633146050251813,0.0719964297966433,0.0719964297966433,-0.04161882636774858,0.05214152700186214,0
00-0028009,2016,5.544117647058823,68,0.411764705882353,NA,TEN,WR_TE,NA,7.368154466071593,1.475240900789155,-1.2364331940885267,5,28.553045859000683,TEN,0,1,2016,TEN,0,1,Post,-0.19089790090804365,0.0719964297966433,0.0719964297966433,-0.04161882636774858,0.05214152700186214,0
00-0028009,2017,3.5815217391304337,184,0.3097826086956521,-31.706115050941378,TEN,RB,NA,4.09639660329118,0.5770321951484448,-0.8922810000719142,6,29.5523613963039,TEN,0,1,2016,TEN,1,1,Post,-0.3327359750528425,-0.11872743442666756,-0.11872743442666756,-0.0813877458055749,0.06591337099811674,0
00-0028067,2015,5.548780487804878,82,0.41463414634146345,NA,JAX,WR_TE,NA,7.5952478073094865,1.3586955294526155,-1.5062000831997135,4,27.17864476386037,NA,0,0,2017,MIA,-2,0,Pre,0.4320259888623813,-0.0022481748890233453,-0.0022481748890233453,-0.18327940478584442,0.0769230769230769,0.24650714524708953
00-0028067,2016,5.509803921568627,51,0.43137254901960775,NA,JAX,WR_TE,NA,7.368154466071593,1.475240900789155,-1.259692937952624,5,28.18069815195072,JAX,0,0,2017,MIA,-1,0,Pre,-0.8865381912724075,-0.0695110248444948,-0.0695110248444948,-0.10625460264646142,0.051437216338880445,0.24650714524708953
00-0028067,2017,6.258064516129032,62,0.5,NA,MIA,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.7458648991663804,6,29.180013689253936,JAX,1,1,2017,MIA,0,1,Post,-0.3574110546557745,-0.10951853654057074,-0.10951853654057074,-0.15553458910202125,0.05188679245283023,0.24650714524708953
00-0028087,2017,4.977777777777778,180,0.4666666666666666,18.602263120147175,NE,RB,NA,4.09639660329118,0.5770321951484448,1.527438472059358,6,26.92950034223135,NE,0,0,2018,TEN,-1,0,Pre,0.4052433146883712,0.22254625099897588,0.22254625099897588,-0.04383335051920166,0.05608974358974357,0
00-0028087,2018,3.3354838709677415,155,0.296774193548387,-37.46334746646517,TEN,RB,NA,4.395184609052275,0.6820231336274659,-1.553760694961063,7,27.928815879534564,NE,1,1,2018,TEN,0,1,Post,-0.3880395881681994,-0.02808019073200445,-0.02808019073200445,-0.04065281190170581,0.09690721649484545,0
00-0028087,2018,5.970149253731344,67,0.41791044776119407,NA,TEN,WR_TE,NA,7.810849650679093,1.5945394612278165,-1.1543774498565158,7,27.928815879534564,TEN,0,1,2018,TEN,0,1,Post,-0.2783675143275563,-0.02808019073200445,-0.02808019073200445,-0.04065281190170581,0.09690721649484545,0
00-0028237,2015,7.627118644067797,59,0.44067796610169496,NA,BUF,WR_TE,NA,7.5952478073094865,1.3586955294526155,0.023456937972814427,4,27.854893908281998,NA,0,0,2016,NE,-1,0,Pre,0.022708908849560047,0.05117959903669058,0.05117959903669058,0.015833046470953138,0.0825147347740668,0
00-0028237,2016,11.724137931034482,58,0.5,NA,NE,WR_TE,NA,7.368154466071593,1.475240900789155,2.9527268818487404,5,28.856947296372347,BUF,1,1,2016,NE,0,1,Post,0.5534148348945496,0.2610406739472898,0.2610406739472898,-0.058336597910590864,0.04166666666666663,0
00-0028237,2017,7.440677966101695,59,0.47457627118644063,NA,NE,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.04274663084971612,6,29.856262833675565,NE,0,1,2016,NE,1,1,Post,0.5135051691841276,0.22254625099897588,0.22254625099897588,-0.04383335051920166,0.05608974358974357,0
00-0028237,2018,9.672727272727272,55,0.5636363636363637,NA,NE,WR_TE,NA,7.810849650679093,1.5945394612278165,1.167658541742522,7,30.855578370978783,NE,0,1,2016,NE,2,1,Post,0.5577841711802517,0.13792947816828713,0.13792947816828713,-0.003633607485034841,0.035234899328859065,0
00-0028986,2016,-0.11916255206143986,345,NA,NA,LA,QB,0.38550724637681155,0.05029986082672367,0.13299532165090008,-1.274198300997279,4,28.539356605065024,NA,0,0,2017,MIN,-1,0,Pre,-2.38804401841008,-0.0837606837606839,-0.26945861016212125,-0.16792840475023801,0.0837606837606839,0
00-0028986,2017,0.10860094573141926,504,NA,NA,MIN,QB,0.4662698412698413,-0.00488666505582547,0.13338001634337268,0.8508591758984564,5,29.53867214236824,LA,1,1,2017,MIN,0,1,Post,0.8508591758984564,-0.04864864864864869,0.10403050491878077,-0.13054917845844316,0.04864864864864869,0
00-0028986,2018,-0.046335421685578686,622,NA,NA,DEN,QB,0.4276527331189711,0.05422883965092461,0.13375802610754262,-0.7518372112911471,6,30.537987679671456,MIN,1,2,2017,MIN,1,1,Post,-0.7518372112911471,-0.05448717948717951,-0.03664329943919795,-0.0031641874742898016,0.05448717948717951,0
00-0028986,2019,-0.038710932662039524,264,NA,NA,WAS,QB,0.45833333333333337,0.05064147465356603,0.12041463029266118,-0.7420394606406167,7,31.537303216974674,DEN,1,3,2017,MIN,2,1,Post,-1.5041902001045524,-0.09363295880149813,-0.16672388025946247,-0.11104946249443293,0.09363295880149813,0
00-0029000,2017,4.984126984126984,63,0.4444444444444444,NA,DAL,WR_TE,NA,7.3765744897261225,1.4996147088396286,-1.595374792936224,5,28.35044490075291,DAL,0,0,2019,BUF,-2,0,Pre,-0.7730159769980514,-0.07809588986508748,-0.07809588986508748,0.06924602669062567,0.060606060606060656,1.540994376676196
00-0029000,2018,7.724137931034483,87,0.5747126436781609,NA,DAL,WR_TE,NA,7.810849650679093,1.5945394612278165,-0.05438041626002828,6,29.349760438056126,DAL,0,0,2019,BUF,-1,0,Pre,-0.12252827216951727,0.02647519831103136,0.02647519831103136,-0.00927596615124104,0.09589041095890416,1.540994376676196
00-0029000,2019,7.2407407407407405,108,0.5740740740740741,NA,BUF,WR_TE,NA,7.735202054584536,1.6128011154285213,-0.30658542402633276,7,30.349075975359344,DAL,1,1,2019,BUF,0,1,Post,0.2092685972764699,-0.03465664606752053,-0.03465664606752053,-0.038734217381825024,0.07207207207207206,1.540994376676196
00-0029000,2021,6.150442477876106,113,0.5309734513274337,NA,BUF,WR_TE,NA,7.489855865136989,1.6020349236130609,-0.8360700303836769,9,32.35044490075291,BUF,0,1,2019,BUF,2,1,Post,-0.12504374761810014,0.10712845340174676,0.10712845340174676,0.06569746077182348,0.03935860058309038,1.540994376676196
00-0029137,2015,8.585106382978724,94,0.5212765957446808,NA,CHI,WR_TE,NA,7.5952478073094865,1.3586955294526155,0.7285359774960228,3,25.544147843942504,NA,0,0,2017,PHI,-2,0,Pre,-0.519458067641907,0.009384894991596908,0.009384894991596908,-0.05840158016103049,0.0607142857142857,0.19733862806110208
00-0029137,2016,8.73404255319149,94,0.5319148936170214,NA,CHI,WR_TE,NA,7.368154466071593,1.475240900789155,0.9258746055571248,4,26.546201232032853,CHI,0,0,2017,PHI,-1,0,Pre,0.3338122375655951,-0.0017445757308470443,-0.0017445757308470443,-0.09963726351304922,0.047700170357751294,0.19733862806110208
00-0029137,2017,6.463414634146342,123,0.47154471544715443,NA,PHI,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.6089296471934216,5,27.54551676933607,CHI,1,1,2017,PHI,0,1,Post,-0.20200521442468278,0.10726311178591616,0.10726311178591616,-0.05770977763269385,0.05950413223140498,0.19733862806110208
00-0029137,2018,9.130434782608695,92,0.6086956521739131,NA,PHI,WR_TE,NA,7.810849650679093,1.5945394612278165,0.8275650518636298,6,28.54483230663929,PHI,0,1,2017,PHI,1,1,Post,-0.012335235417848926,0.09084354632430217,0.09084354632430217,-0.06143075618915458,0.06240249609984392,0.19733862806110208
00-0029137,2019,6.621621621621622,74,0.5135135135135135,NA,PHI,WR_TE,NA,7.735202054584536,1.6128011154285213,-0.6904635806052477,7,29.544147843942504,PHI,0,1,2017,PHI,2,1,Post,-0.6242215875526512,0.028790125528814575,0.028790125528814575,-0.0755746618458582,0.05666156202143951,0.19733862806110208
00-0029141,2015,3.717821782178217,202,0.301980198019802,-29.678535371174803,WAS,RB,NA,4.272687232565539,0.5408948153728079,-1.025828746398474,3,26.718685831622178,NA,0,0,2017,DAL,-2,0,Pre,-1.3170535792555773,0.16303606863585424,0.16303606863585424,-0.1654001263624994,0.04615384615384619,0
00-0029141,2017,4.756521739130434,115,0.4434782608695652,1.092400204355938,DAL,RB,NA,4.09639660329118,0.5770321951484448,1.1440005278551804,5,28.720054757015742,WAS,1,1,2017,DAL,0,1,Post,0.5421811892675126,-0.07809588986508748,-0.07809588986508748,0.06924602669062567,0.060606060606060656,0
00-0029141,2018,3.855855855855856,111,0.3423423423423423,-17.318682814168127,SF,RB,NA,4.395184609052275,0.6820231336274659,-0.7907778000548153,6,29.71937029431896,DAL,1,2,2017,DAL,1,1,Post,0.282796914532891,0.0012964030754159684,0.0012964030754159684,-0.11844185314592684,0.08219178082191782,0
00-0029159,2015,9.927536231884059,69,0.5942028985507246,NA,SEA,WR_TE,NA,7.5952478073094865,1.3586955294526155,1.71656443553192,3,25.56605065023956,NA,0,0,2017,NYJ,-2,0,Pre,1.3975948274336416,0.23546693265153903,0.23546693265153903,-0.06327570198908955,0.08550185873605945,-2.826767783706301
00-0029159,2016,5.730337078651686,89,0.4157303370786517,NA,SEA,WR_TE,NA,7.368154466071593,1.475240900789155,-1.1102033481743798,4,26.56810403832991,SEA,0,0,2017,NYJ,-1,0,Pre,0.6729992680789655,0.07471136405199877,0.07471136405199877,-0.09952168571559787,0.06873977086743054,-2.826767783706301
00-0029159,2017,7.864077669902913,103,0.5145631067961165,NA,NYJ,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.32508562186217166,5,27.567419575633128,SEA,1,1,2017,NYJ,0,1,Post,-0.3076817406487846,-0.05144644368197311,-0.05144644368197311,-0.10655600679393191,0.08407871198568871,-2.826767783706301
00-0029159,2018,4.881578947368421,76,0.3815789473684211,NA,NYJ,WR_TE,NA,7.810849650679093,1.5945394612278165,-1.837063788346194,6,28.566735112936346,NYJ,0,1,2017,NYJ,1,1,Post,-0.4531539724368257,-0.11144514483734386,-0.11144514483734386,-0.16128473437427968,0.06583629893238435,-2.826767783706301
00-0029263,2021,0.014227346112403883,435,NA,NA,SEA,QB,0.4344827586206895,0.01496538735763887,0.12547600703668577,-0.005881931236616445,9,32.75564681724846,SEA,0,0,2022,DEN,-1,0,Pre,-0.005881931236616445,-0.08471454880294674,0.00911999130263159,0.03958558778590689,0.08471454880294674,0
00-0029263,2022,-0.10564751340983351,539,NA,NA,DEN,QB,0.3654916512059369,0.004703017132530481,0.11601738792322241,-0.9511551028488193,10,33.75496235455168,SEA,1,1,2022,DEN,0,1,Post,-0.9511551028488193,-0.09921259842519674,-0.13570528786091365,-0.08378277215084194,0.09921259842519674,0
00-0029263,2023,-0.07543889945860387,495,NA,NA,DEN,QB,0.42020202020202013,-0.018882116216946035,0.1443911881448525,-0.3916913765189075,11,34.75427789185489,DEN,0,1,2022,DEN,1,1,Post,-0.3916913765189075,-0.09154929577464785,-0.05684653879578032,-0.0765920486394848,0.09154929577464785,0
00-0029263,2024,-0.012573266391255812,370,NA,NA,PIT,QB,0.41081081081081067,0.01967318518647558,0.14199634395299676,-0.22709353410117042,12,35.75633127994524,DEN,1,2,2022,DEN,2,1,Post,-0.22709353410117042,-0.0890909090909091,-0.007435052468455814,-0.0904835739253483,0.0890909090909091,0
00-0029269,2015,7.606299212598425,127,0.4094488188976378,NA,CLE,WR_TE,NA,7.5952478073094865,1.3586955294526155,0.00813383502733014,3,25.672826830937716,NA,0,0,2016,LAC,-1,0,Pre,-0.07769732052949987,-0.08133727657043485,-0.08133727657043485,-0.10314664160119341,0.07957957957957956,0
00-0029269,2016,9.026666666666667,75,0.48,NA,LAC,WR_TE,NA,7.368154466071593,1.475240900789155,1.1242314388842398,4,26.67488021902806,CLE,1,1,2016,LAC,0,1,Post,0.46319342089641674,0.05673954020872245,0.05673954020872245,-0.11013151750203576,0.05825242718446604,0
00-0029269,2017,8.723076923076922,65,0.4461538461538462,NA,LAC,WR_TE,NA,7.3765744897261225,1.4996147088396286,0.897898923912727,5,27.67419575633128,LAC,0,1,2016,LAC,1,1,Post,0.5347234049239314,0.16245523582688956,0.16245523582688956,-0.09161246617109337,0.02990033222591362,0
00-0029293,2015,7.922330097087379,103,0.4951456310679611,NA,CIN,WR_TE,NA,7.5952478073094865,1.3586955294526155,0.24073258702018804,3,25.472963723477072,NA,0,0,2016,DET,-1,0,Pre,0.5206137697149991,0.22705450087056347,0.22705450087056347,-0.11677567486065302,0.05959031657355685,0
00-0029293,2016,9.029126213592233,103,0.4951456310679611,NA,DET,WR_TE,NA,7.368154466071593,1.475240900789155,1.1258986560311144,4,26.47501711156742,CIN,1,1,2016,DET,0,1,Post,0.023259272271484454,0.11689821687158118,0.11689821687158118,-0.09284045783837483,0.05845181674565561,0
00-0029293,2017,10.194444444444445,108,0.5277777777777778,NA,DET,WR_TE,NA,7.3765744897261225,1.4996147088396286,1.8790626272922681,5,27.474332648870636,DET,0,1,2016,DET,1,1,Post,0.3491356873372529,0.03635475579832456,0.03635475579832456,-0.22714118591262386,0.07568438003220618,0
00-0029293,2018,8.193548387096774,62,0.5,NA,DET,WR_TE,NA,7.810849650679093,1.5945394612278165,0.24000581090856035,6,28.473648186173854,DET,0,1,2016,DET,2,1,Post,-0.27943211904451326,-0.01812453079520685,-0.01812453079520685,-0.09844079714159568,0.06623586429725349,0
00-0029567,2018,0.07937982535196854,205,NA,NA,PHI,QB,0.44390243902439025,0.05422883965092461,0.13375802610754262,0.18803346933979365,6,29.61259411362081,LA,1,1,2018,PHI,0,1,Post,0.21301421104865076,-0.06240249609984392,0.09084354632430217,-0.06143075618915458,0.06240249609984392,NA
00-0029572,2018,7.360655737704918,61,0.5737704918032787,NA,CAR,WR_TE,NA,7.810849650679093,1.5945394612278165,-0.282334758041999,6,28.76659822039699,MIN,1,1,2018,CAR,0,1,Post,-0.07506485026857201,0.04137511973489975,0.04137511973489975,0.06175166990627408,0.05342237061769619,NA
00-0029572,2019,5.103448275862069,58,0.3275862068965517,NA,CAR,WR_TE,NA,7.735202054584536,1.6128011154285213,-1.6317906489190452,7,29.765913757700204,CAR,0,1,2018,CAR,1,1,Post,-0.5817445964455332,-0.09902099694800066,-0.09902099694800066,-0.08165630485173134,0.08369408369408374,NA
00-0029580,2015,10.852459016393443,61,0.6885245901639344,NA,MIA,WR_TE,NA,7.5952478073094865,1.3586955294526155,2.3973076664175124,3,25.88637919233402,NA,0,0,2016,TEN,-1,0,Pre,0.16813816294395212,-0.006651015677680945,-0.006651015677680945,-0.09565272973738057,0.07086614173228346,0
00-0029580,2016,8.669724770642201,109,0.5321100917431193,NA,TEN,WR_TE,NA,7.368154466071593,1.475240900789155,0.8822764498153183,4,26.888432580424368,MIA,1,1,2016,TEN,0,1,Post,-0.19089790090804365,0.0719964297966433,0.0719964297966433,-0.04161882636774858,0.05214152700186214,0
00-0029580,2017,9.137931034482758,87,0.5517241379310345,NA,TEN,WR_TE,NA,7.3765744897261225,1.4996147088396286,1.1745393896006378,5,27.887748117727583,TEN,0,1,2016,TEN,1,1,Post,-0.09097892805120728,-0.11872743442666756,-0.11872743442666756,-0.0813877458055749,0.06591337099811674,0
00-0029604,2016,0.16505099540791346,631,NA,NA,WAS,QB,0.5182250396196514,0.05029986082672367,0.13299532165090008,0.862820835776468,4,28.035592060232716,WAS,0,0,2018,MIN,-2,0,Pre,0.862820835776468,-0.03639240506329116,0.1729576520634918,-0.0228916218537881,0.03639240506329116,-0.8811639754774679
00-0029604,2017,-0.007333273328933578,581,NA,NA,WAS,QB,0.4388984509466438,-0.00488666505582547,0.13338001634337268,-0.018343139700999694,5,29.034907597535934,WAS,0,0,2018,MIN,-1,0,Pre,-0.018343139700999694,-0.07056798623063686,-0.007333273328933578,-0.1508211908571034,0.07056798623063686,-0.8811639754774679
00-0029604,2018,-0.03056472810847546,651,NA,NA,MIN,QB,0.48079877112135183,0.05422883965092461,0.13375802610754262,-0.6339325588673483,6,30.034223134839152,WAS,1,1,2018,MIN,0,1,Post,-0.6339325588673483,-0.06144393241167434,-0.03056472810847546,-0.19581031171234523,0.06144393241167434,-0.8811639754774679
00-0029604,2019,0.16011685932814995,475,NA,NA,MIN,QB,0.4631578947368422,0.05064147465356603,0.12041463029266118,0.9091535173799893,7,31.033538672142367,MIN,0,1,2018,MIN,1,1,Post,0.9091535173799893,-0.05633802816901412,0.14119758433289187,-0.04995147162608921,0.05633802816901412,-0.8811639754774679
00-0029613,2016,2.9236111111111116,144,0.3402777777777778,-36.23706489134929,TB,RB,NA,4.184424134232397,0.6580917021272958,-1.915862210457417,4,27.633127994524298,TB,0,0,2018,LV,-2,0,Pre,-0.8389042761568467,0.09755015864500267,0.09755015864500267,-0.147082872249671,0.05654281098546041,-0.09640818709175221
00-0029613,2017,2.9352517985611493,139,0.27338129496402874,-29.183382112549715,TB,RB,NA,4.09639660329118,0.5770321951484448,-2.012270397549169,5,28.632443531827516,TB,0,0,2018,LV,-1,0,Pre,-1.161871688120969,0.05777056069970707,0.05777056069970707,-0.11093444992503947,0.061633281972265114,-0.09640818709175221
00-0029613,2018,4.203488372093023,172,0.430232558139535,-15.040640990540851,LV,RB,NA,4.395184609052275,0.6820231336274659,-0.28106999236181307,6,29.631759069130734,TB,1,1,2018,LV,0,1,Post,-0.28106999236181307,-0.011821230453722367,-0.011821230453722367,-0.13134752645878117,0.08538587848932667,-0.09640818709175221
00-0029615,2015,4.494845360824744,194,0.3556701030927836,-15.334828813478607,MIA,RB,NA,4.272687232565539,0.5408948153728079,0.41072334573235725,3,24.35318275154004,NA,0,0,2016,HOU,-1,0,Pre,0.41072334573235725,-0.006651015677680945,-0.006651015677680945,-0.09565272973738057,0.07086614173228346,0
00-0029615,2015,6.964912280701754,57,0.3684210526315789,NA,MIA,WR_TE,NA,7.5952478073094865,1.3586955294526155,-0.46392698948651034,3,24.35318275154004,MIA,0,0,2016,HOU,-1,0,Pre,0.16813816294395212,-0.006651015677680945,-0.006651015677680945,-0.09565272973738057,0.07086614173228346,0
00-0029615,2016,4.003731343283581,268,0.3470149253731344,-37.944428306227486,HOU,RB,NA,4.184424134232397,0.6580917021272958,-0.27457083923824294,4,25.35523613963039,MIA,1,1,2016,HOU,0,1,Post,-0.12545130461869358,-0.10089602220366226,-0.10089602220366226,-0.10084855083453352,0.05203252032520326,0
00-0029615,2017,3.7310924369747895,238,0.3403361344537815,-28.405613267115044,HOU,RB,NA,4.09639660329118,0.5770321951484448,-0.6330741497403172,5,26.354551676933607,HOU,0,1,2016,HOU,1,1,Post,-0.6330741497403172,-0.09868378052551674,-0.09868378052551674,-0.06579171220423276,0.09262435677530026,0
00-0029615,2018,4.633333333333334,210,0.36666666666666664,-12.071009396262887,HOU,RB,NA,4.395184609052275,0.6820231336274659,0.3491798335555291,6,27.353867214236825,HOU,0,1,2016,HOU,2,1,Post,-0.6087544374690619,0.08110086697273106,0.08110086697273106,-0.09083163906019434,0.10896309314587,0
00-0029632,2017,7.322916666666667,96,0.5625,NA,ATL,WR_TE,NA,7.3765744897261225,1.4996147088396286,-0.03578107279367437,5,28.027378507871322,ATL,0,0,2019,NE,-2,0,Pre,0.513039756907,0.13508544494629143,0.13508544494629143,-0.09249365542254141,0.04332129963898915,0.6247601304820611
00-0029632,2018,8.75,96,0.625,NA,ATL,WR_TE,NA,7.810849650679093,1.5945394612278165,0.5889790576883865,6,29.026694045174537,ATL,0,0,2019,NE,-1,0,Pre,0.5723871950869188,0.15065792855570467,0.15065792855570467,-0.09397746029441333,0.06315789473684205,0.6247601304820611
00-0029632,2019,5.842696629213483,89,0.46067415730337063,NA,NE,WR_TE,NA,7.735202054584536,1.6128011154285213,-1.1734276515974595,7,30.026009582477755,ATL,1,1,2019,NE,0,1,Post,-0.5927919884099372,0.01751319712665716,0.01751319712665716,-0.06671635550787272,0.04307692307692309,0.6247601304820611
00-0029638,2015,9.539325842696629,89,0.5280898876404494,NA,ARI,WR_TE,NA,7.5952478073094865,1.3586955294526155,1.4308415632826603,3,25.760438056125942,NA,0,0,2016,NE,-1,0,Pre,1.0094023584247105,0.2154742700581429,0.2154742700581429,-0.06138701838920607,0.04584040747028858,0
00-0029638,2016,6.337662337662338,77,0.4545454545454545,NA,NE,WR_TE,NA,7.368154466071593,1.475240900789155,-0.6985246462852347,4,26.76249144421629,ARI,1,1,2016,NE,0,1,Post,0.5534148348945496,0.2610406739472898,0.2610406739472898,-0.058336597910590864,0.04166666666666663,0
00-0029682,2015,-0.017652548594946763,298,NA,NA,DEN,QB,0.45637583892617456,0.02947295226827434,0.11904789576584696,-0.39585328711656825,3,24.774811772758383,NA,0,0,2016,HOU,-1,0,Pre,-0.7393690434359346,-0.060465116279069794,-0.06165411541486998,-0.109172911928892,0.060465116279069794,0
00-0029682,2016,-0.09485632736753219,537,NA,NA,HOU,QB,0.44506517690875236,0.05029986082672367,0.13299532165090008,-1.0914383031854074,4,25.776865160848732,DEN,1,1,2016,HOU,0,1,Post,-1.0914383031854074,-0.05203252032520326,-0.10089602220366226,-0.10084855083453352,0.05203252032520326,0
00-0029697,2015,5.8,85,0.44705882352941173,NA,IND,WR_TE,NA,7.5952478073094865,1.3586955294526155,-1.3213025055236232,3,26.94592744695414,NA,0,0,2016,NO,-1,0,Pre,-0.8471450159022847,-0.045840407569274946,-0.045840407569274946,-0.1956152154912848,0.05623100303951357,0
00-0029697,2016,7.695121951219512,82,0.5121951219512195,NA,NO,WR_TE,NA,7.368154466071593,1.475240900789155,0.2216366730159212,4,27.94798083504449,IND,1,1,2016,NO,0,1,Post,0.25058091965335527,0.14922293061745556,0.14922293061745556,-0.02324892109947535,0.038406827880512084,0
00-0029701,2018,-0.1867213337158433,309,NA,NA,MIA,QB,0.3980582524271844,0.05422883965092461,0.13375802610754262,-1.8013885250746886,6,30.09719370294319,MIA,0,0,2019,TEN,-1,0,Pre,-1.8013885250746886,-0.10236220472440957,-0.1142541014181195,-0.1057414644367683,0.10236220472440957,0
00-0029701,2019,0.1760917313232505,318,NA,NA,TEN,QB,0.5377358490566038,0.05064147465356603,0.12041463029266118,1.0418190577406126,7,31.096509240246405,MIA,1,1,2019,TEN,0,1,Post,1.0418190577406126,-0.11089108910891081,0.0993492788193978,0.009186339204294456,0.11089108910891081,0
00-0029701,2021,0.020967563080523107,579,NA,NA,TEN,QB,0.4835924006908463,0.01496538735763887,0.12547600703668577,0.04783524647169689,9,33.097878165639976,TEN,0,1,2019,TEN,2,1,Post,0.04783524647169689,-0.08061749571183537,0.02570003923028232,0.001624922052149645,0.08061749571183537,0
